file,line,type,commit,author,date,time,timezone,datetime,depth,length
resume/index.html,113,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,2,2
resume/index.html,114,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,3,82
resume/index.html,115,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,3,49
resume/index.html,116,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,2,3
resume/index.html,117,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,1,8
resume/index.html,118,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,0,0
resume/index.html,119,html,738357a0,amz0004,2025-10-16,16:01:22,-07:00,2025-10-16T16:01:22-07:00,1,48
resume/index.html,120,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,0,5
resume/index.html,121,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,0,5
projects/projects.js,1,js,daae1541,amz0004,2025-10-24,14:21:32,-07:00,2025-10-24T14:21:32-07:00,0,55
projects/projects.js,2,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,0,63
projects/projects.js,3,js,daae1541,amz0004,2025-10-24,14:21:32,-07:00,2025-10-24T14:21:32-07:00,0,0
projects/projects.js,4,js,daae1541,amz0004,2025-10-24,14:21:32,-07:00,2025-10-24T14:21:32-07:00,0,55
projects/projects.js,5,js,daae1541,amz0004,2025-10-24,14:21:32,-07:00,2025-10-24T14:21:32-07:00,0,60
projects/projects.js,6,js,daae1541,amz0004,2025-10-24,14:21:32,-07:00,2025-10-24T14:21:32-07:00,0,61
projects/projects.js,7,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,0,55
projects/projects.js,8,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,0,0
projects/projects.js,9,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,0,32
projects/projects.js,10,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,44
projects/projects.js,11,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,51
projects/projects.js,12,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,0,0
projects/projects.js,13,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,0,21
projects/projects.js,14,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,0,0
projects/projects.js,15,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,0,38
projects/projects.js,16,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,26
projects/projects.js,17,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,2,12
projects/projects.js,18,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,2,12
projects/projects.js,19,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,2,9
projects/projects.js,20,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,0
projects/projects.js,21,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,0,0
projects/projects.js,22,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,76
projects/projects.js,23,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,57
projects/projects.js,24,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,48
projects/projects.js,25,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,33
projects/projects.js,26,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,47
projects/projects.js,27,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,40
projects/projects.js,28,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,29
projects/projects.js,29,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,19
projects/projects.js,30,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,12
projects/projects.js,31,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,11
projects/projects.js,32,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,22
projects/projects.js,33,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,32
projects/projects.js,34,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,25
projects/projects.js,35,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,25
projects/projects.js,36,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,20
projects/projects.js,37,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,2,33
projects/projects.js,38,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,3,43
projects/projects.js,39,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,3,19
projects/projects.js,40,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,4,24
projects/projects.js,41,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,5,56
projects/projects.js,42,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,4,0
projects/projects.js,43,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,3,32
projects/projects.js,44,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,3,20
projects/projects.js,45,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,4,24
projects/projects.js,46,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,5,60
projects/projects.js,47,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,4,0
projects/projects.js,48,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,3,25
projects/projects.js,49,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,4,26
projects/projects.js,50,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,3,6
projects/projects.js,51,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,4,37
projects/projects.js,52,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,4,61
projects/projects.js,53,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,4,34
projects/projects.js,54,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,3,0
projects/projects.js,55,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,2,1
projects/projects.js,56,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,1
projects/projects.js,57,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,32
projects/projects.js,58,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,30
projects/projects.js,59,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,24
projects/projects.js,60,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,2,17
projects/projects.js,61,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,3,27
projects/projects.js,62,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,3,38
projects/projects.js,63,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,3,69
projects/projects.js,64,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,1
projects/projects.js,65,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,0,0
projects/projects.js,66,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,0,26
projects/projects.js,67,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,0,23
projects/projects.js,68,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,0,0
projects/projects.js,69,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,0,48
projects/projects.js,70,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,45
projects/projects.js,71,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,43
projects/projects.js,72,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,2,35
projects/projects.js,73,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,0
projects/projects.js,74,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,0,0
projects/projects.js,75,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,34
projects/projects.js,76,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,1,31
projects/projects.js,77,js,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,0,1
projects/index.html,1,html,daae1541,amz0004,2025-10-24,14:21:32,-07:00,2025-10-24T14:21:32-07:00,0,0
projects/index.html,2,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,0,13
projects/index.html,3,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,0,14
projects/index.html,4,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,0,4
projects/index.html,5,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,2,20
projects/index.html,6,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,2,68
projects/index.html,7,html,48b08287,amz0004,2025-10-02,08:37:51,-07:00,2025-10-02T08:37:51-07:00,2,41
projects/index.html,8,html,48b08287,amz0004,2025-10-02,08:37:51,-07:00,2025-10-02T08:37:51-07:00,2,21
projects/index.html,9,html,48b08287,amz0004,2025-10-02,08:37:51,-07:00,2025-10-02T08:37:51-07:00,0,5
projects/index.html,10,html,48b08287,amz0004,2025-10-02,08:37:51,-07:00,2025-10-02T08:37:51-07:00,0,4
projects/index.html,11,html,daae1541,amz0004,2025-10-24,14:21:32,-07:00,2025-10-24T14:21:32-07:00,2,38
projects/index.html,12,html,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,0,0
projects/index.html,13,html,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,2,21
projects/index.html,14,html,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,4,58
projects/index.html,15,html,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,4,22
projects/index.html,16,html,9851b038,amz0004,2025-10-08,16:05:08,-07:00,2025-10-08T16:05:08-07:00,2,4
projects/index.html,17,html,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,2,4
projects/index.html,18,html,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,4,15
projects/index.html,19,html,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,4,11
projects/index.html,20,html,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,4,26
projects/index.html,21,html,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,4,31
projects/index.html,22,html,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,2,0
projects/index.html,23,html,00000000,Not Committed Yet,2025-11-07,16:44:30,-08:00,2025-11-07T16:44:30-08:00,2,0
projects/index.html,24,html,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,2,26
projects/index.html,25,html,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,0,0
projects/index.html,26,html,daae1541,amz0004,2025-10-24,14:21:32,-07:00,2025-10-24T14:21:32-07:00,2,48
projects/index.html,27,html,daae1541,amz0004,2025-10-24,14:21:32,-07:00,2025-10-24T14:21:32-07:00,2,47
projects/index.html,28,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,0,5
projects/index.html,29,html,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,0,5
projects/index.html,30,html,87a55f25,amz0004,2025-11-01,17:14:29,-07:00,2025-11-01T17:14:29-07:00,0,0
contact/index.html,1,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,0,13
contact/index.html,2,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,0,14
contact/index.html,3,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,0,4
contact/index.html,4,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,2,20
contact/index.html,5,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,2,68
contact/index.html,6,html,48b08287,amz0004,2025-10-02,08:37:51,-07:00,2025-10-02T08:37:51-07:00,2,41
contact/index.html,7,html,48b08287,amz0004,2025-10-02,08:37:51,-07:00,2025-10-02T08:37:51-07:00,2,20
contact/index.html,8,html,48b08287,amz0004,2025-10-02,08:37:51,-07:00,2025-10-02T08:37:51-07:00,0,5
contact/index.html,9,html,48b08287,amz0004,2025-10-02,08:37:51,-07:00,2025-10-02T08:37:51-07:00,0,4
contact/index.html,10,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,2,14
contact/index.html,11,html,9851b038,amz0004,2025-10-08,16:05:08,-07:00,2025-10-08T16:05:08-07:00,2,0
contact/index.html,12,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,2,73
contact/index.html,13,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,4,17
contact/index.html,14,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,6,40
contact/index.html,15,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,4,6
contact/index.html,16,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,0,0
contact/index.html,17,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,4,14
contact/index.html,18,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,6,20
contact/index.html,19,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,4,6
contact/index.html,20,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,0,0
contact/index.html,21,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,4,14
contact/index.html,22,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,6,31
contact/index.html,23,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,4,6
contact/index.html,24,html,9851b038,amz0004,2025-10-08,16:05:08,-07:00,2025-10-08T16:05:08-07:00,4,19
contact/index.html,25,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,2,5
contact/index.html,26,html,738357a0,amz0004,2025-10-16,16:01:22,-07:00,2025-10-16T16:01:22-07:00,0,0
contact/index.html,27,html,738357a0,amz0004,2025-10-16,16:01:22,-07:00,2025-10-16T16:01:22-07:00,2,48
contact/index.html,28,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,0,5
contact/index.html,29,html,4f160926,amz0004,2025-10-02,08:21:26,-07:00,2025-10-02T08:21:26-07:00,0,5
